sentence_id	sentence	sentence_translation	label
3c95307fa9452be79dd684911b31b9a12891f8cb	Und weil die Chemie allein nicht auszureichen scheint, atmen wir auch noch Mikrofaserpartikel ein, die genau die richtige Größe haben, um sich in unserer Lunge festzusetzen oder von dort aus weiter durch den Körper zu wandern.	And because chemistry alone doesn't seem to be enough, we also breathe in microfiber particles that are just the right size to settle in our lungs or continue to migrate through the body from there.	label_value
45de21fedfb208aab581641a2207ece51484c202	Nach §12 gibt es dafür je nach Ausmaß des Bettenabbaus zwischen 4500 und 12.000 Euro Subvention je Bett.	According to Section 12, there is a subsidy of between 4,500 and 12,000 euros per bed, depending on the extent of the bed reduction.	label_value
e0e14380bff4c04af068f2a4e6244cd13d1c6272	(…) Am Dresdner Altmarkt fanden sie in ausgegrabenen Kellern drei Meter unter Straßenniveau Verfärbungen des Sandsteins von Weißbeige nach Rot.	(…) At Dresden's Altmarkt they found discoloration of the sandstone from white-beige to red in excavated cellars three meters below street level.	label_value
96547bcf49a53dbea1f6948f83f912f53ac6d069	Man habe aber ein klares Notfallstufenkonzept entwickelt, Mitarbeiter geschult und ein zusätzliches Gaselager eingerichtet, um diese Betten bei Bedarf schnell in Betrieb zu nehmen.	However, a clear emergency stage concept was developed, employees were trained and an additional gas storage facility was set up in order to quickly put these beds into operation if necessary.	label_value
6ca132d712b619c6e396d9891a184f55585cb5e3	Über 90% der Bundesbürger erkranken einfach nicht schwer genug, sodass trotz aller von den embedded Medien verbreiteten Panik rund 35% die Impfung ablehnen.	Over 90% of German citizens simply do not become ill enough, so that despite all the panic spread by the embedded media, around 35% refuse the vaccination.	label_value
11d7289480c781c8602da0e3a468e30d0f604ff3	Wenn die Politik nun -zig Millionen Deutschen und Österreichern das permanente Tragen dieser Masken zwingend vorschreibt, die über all diese Sicherheitsvorschriften überhaupt nicht aufgeklärt werden, kann dies nur bedeuten: Entweder waren alle diese Vorschriften bislang völlig überflüssig.	If politicians are now mandating the permanent wearing of these masks for tens of millions of Germans and Austrians who are not informed at all about all these safety regulations, this can only mean: Either all of these regulations have so far been completely unnecessary.	label_value
6fc4baab53c8fdc18904eb2ef413f8d9cdc636e9	Im Übrigen dürfe Deutschland keine „Schuldenunion“ auf europäischer Ebene eingehen.	Furthermore, Germany should not enter into a “debt union” at the European level.	label_value
9af8a97adf4b5b1c9712ab3b240e5de8efd65927	Und auf welche Zeitdauer wurden diese verkürzt?	And how long were these shortened to?	label_value
96d2e016100aee9e2912505297c07aed3a4cc75b	Diese offizielle Untersuchung, die im Mainstream selbstverständlich ausgeblendet wird, sagt also aus, dass die Wahrscheinlichkeit an der sogenannten Delta-Variante zu sterben bei geimpften Menschen rund 3,25-mal höher ist.	This official study, which is of course ignored in the mainstream, says that the probability of dying from the so-called Delta variant is around 3.25 times higher in vaccinated people.	label_value
c2189b744d32d7e1df97d3af0a107952d8ec94c8	Sie haben Obduktionen ausgewertet, haben Fallbeispiele zusammengetragen, fotografische Dokumente: Am 20. September haben Professor Arne Burkhardt und seine Kollegen Professor Walter Lang sowie Prof. Dr. Werner Bergholz auf einer Pressekonferenz in Reutlingen Einblicke in die pathologischen Befunde von Menschen gegeben, die vor ihrem Tod gegen COVID-19 geimpft waren.	They evaluated autopsies, compiled case studies and photographic documents: On September 20th, Professor Arne Burkhardt and his colleagues Professor Walter Lang and Prof. Dr. Werner Bergholz gave insights into the pathological findings of people who were vaccinated against COVID-19 before their death at a press conference in Reutlingen.	label_value
14cb42005686246150393befa27080285f588ce3	Wir brauchen Namen, Zeugen, Videos, Geschichten dazu.	We need names, witnesses, videos, stories.	label_value
6d35909684aecb4454eb3ae3bd17666edd125dd5	"""Auch im Pflegeheim Königin Paulinenstift in der Nachbargemeinde Friedrichshafen gibt es Corona-Fälle nach der Impfung: Sechs Bewohner sind seit dem 18. Januar positiv auf das Coronavirus getestet worden, bestätigt Leiter Christian Muth dem Südkurier."	"""There are also corona cases after vaccination in the Queen Paulinenstift nursing home in the neighboring municipality of Friedrichshafen: six residents have tested positive for the coronavirus since January 18th, head Christian Muth confirms to the Südkurier."	label_value
69a2e5f8686acd520ec06729dd9ca71a288826d9	Es ist auch die strenge Stimme von mindestens einer erwachsenen Frau zu vernehmen.	The stern voice of at least one adult woman can also be heard.	label_value
486c53fbf0e6964fe350c4391d540c732935ccd6	Dabei folgten wir den Ausführungen des Kopp-Verlages.	We followed the instructions of the Kopp publishing house.	label_value
5def197daa2cb5d09bbb8b896f08135e01834239	„Wir wissen nicht genau, was das letztlich für die Gesundheit bedeutet.	“We don’t know exactly what this ultimately means for health.	label_value
5ac70b219d417453db8a51e92e9dae8d7e08f5eb	Diese sind in der Grafik rot markiert und wurden in der Studie „herausgerechnet“ und nicht betrachtet.	These are marked in red in the graphic and were “calculated out” in the study and not considered.	label_value
4b9d86405e15c6eb44b3bee84d0aa6608a9e88dd	Ich möchte die geschätzten Leserinnen und Leser aber darauf aufmerksam machen, dass auch der Deep State sehr bald nicht nur eine sondern mehrere Schippen drauflegen wird.	However, I would like to draw the attention of our valued readers to the fact that the Deep State will soon be upping the ante, not just once, but several times.	label_value
c1cfa4e1029412432ed516cbe76d54dd969e7d0e	Es sollte darüber gesprochen werden, ob es einen einheitlichen Schwellenwert geben solle, ab dem regional zusätzliche Maßnahmen ergriffen werden müssten.	It should be discussed whether there should be a uniform threshold above which additional measures would have to be taken regionally.	label_value
fb7a0ff5d1d0538d34b6a84bb7f1b3987601be02	Was bisher immer als „Verschwörungstheorie“ abgetan wurde, bestätigte er nun in mehreren Tweets.	What has always been dismissed as a “conspiracy theory” has now been confirmed in several tweets.	label_value
a6fbd2937a2186090d4d25f5a6926991217f33ef	Um nur noch einmal ein paar Details zu nennen: Wir haben jeglichen Programmcode öffentlich als Open Source zur Verfügung gestellt, davor sogar die Architektur und die Konzepte.	To give just a few more details: We made all program code publicly available as open source, including the architecture and concepts.	label_value
d43c2321b76458bf50724b2a3f00d80fa5c10153	Auch Erfahrungen mit Kleinkindern, die einen inaktiven RSV-Impfstoff erhielten und anschliessend mit natürlich vorkommendem RSV (humanes respiratorisches Synzytial-Virus) in Kontakt kamen, zeigten dasselbe Problem.	Experience with young children who received an inactive RSV vaccine and then came into contact with naturally occurring RSV (human respiratory syncytial virus) also showed the same problem.	label_value
f47c804aa73f6cc5df191055b002889827beb4ee	Da hat man auf Wunsch der Politik und eigenem Geschäftssinn ein halbwegs hilfreiches Serum eiligst zusammengestopselt und in Mengen verfügbar gemacht und schafft dadurch die Nachfrage danach ab.	At the request of politicians and their own business sense, a semi-helpful serum was quickly put together and made available in large quantities, thereby eliminating the demand for it.	label_value
4baf4948d2fe4993828eee1330a2bcd0922b8885	Alles in allem tragen wir einen Chemiecocktail vor Nase und Mund, der nie auf seine Giftigkeit und niemals auf etwaige Langzeitwirkungen untersucht wurde.	All in all, we are carrying a chemical cocktail in front of our noses and mouths that has never been tested for toxicity or any long-term effects.	label_value
840d9528632ad117a5f8da3b2302d0417346b449	Solche Fälle wurden in letzter Zeit mehrfach von den Verbraucherzentralen, dem Portal Lebensmittelklarheit und der Wettbewerbszentrale abgemahnt, mehrere Klagen wurden bereits vor Gerichten durchgesetzt.	Such cases have recently been warned several times by consumer advice centers, the Food Clarity portal and the Competition Center, and several lawsuits have already been enforced in court.	label_value
994e856211aa835a8839b8b8dafa49ceb3bfa40b	So sind 497 Fälle von Erblindung und 153 Fälle von einseitiger Erblindung registriert.	There are 497 cases of blindness and 153 cases of unilateral blindness registered.	label_value
1ff4dd64c960f2413d38496d8c95e9a0fc75b715	Wir haben keine Hinweise auf deutsche Verletzte, also auf andere Personen, die eventuell verletzt sind.	We have no evidence of German injuries, i.e. of other people who may be injured.	label_value
bb57f3f3ebb96781975135483441b62a14534220	Geschlossene Schulen und Kinderbetreuungseinrichtungen, ausgesetzte Präsenzpflicht bzw. Distanzunterricht in Schulen über einen längeren Zeitraum bleibt nicht ohne negative Folgen für die Bildungsbiographien und die soziale Teilhabe der Kinder und Jugendlichen.	Closed schools and childcare facilities, suspended compulsory attendance or distance learning in schools over a longer period of time are not without negative consequences for the educational biographies and social participation of children and young people.	label_value
2919aa1a13fb757f87fa24e9cdd08e6c37935d72	Lungenschaden geht auch ohne Virus.	Lung damage can happen even without a virus.	label_value
ceb882737350bd841a3c000dada2d561f2907d37	Dann haben wir im Juni, Juli ein Problem.	Then we have a problem in June and July.	label_value
ad7a4516bc4213feb7155ad627c83377f82dd918	Abbildung 1 zeigt die Gesamt-ARE-Rate in den Saisons 2018/19 bis 2020/21 sowie (zum Vergleich) die COVID-19-Rate von der 27.	Figure 1 shows the overall ARE rate from the 2018/19 to 2020/21 seasons and (for comparison) the COVID-19 rate from the 27th.	label_value
00464c73538dfc7056dae30bb4acb8bd39b788ed	Das sind Eiweißstoffe, mit denen die Viren gezielt bekämpft werden können.	These are proteins that can be used to specifically combat viruses.	label_value
bc20a2146a9e48cc0aeea70880b40d878f4a2c8c	Aber die haben mit dem neuen Coronavirus nichts zu tun.	But they have nothing to do with the new coronavirus.	label_value
58da17ed5128d410ac6df18b0f22ded38c2b24e8	Es ist natürlich nicht so, dass sich jetzt innerhalb von einer Saison, also in den Wintermonaten, wo wir diese normalen Coronaviren haben, ganz viele, also ein signifikanter Teil der Bevölkerung, mit diesen Viren infiziert.	Of course, it is not the case that within one season, i.e. in the winter months, when we have these normal coronaviruses, a lot of people, i.e. a significant part of the population, become infected with these viruses.	label_value
9b4ad37ea9adfbafdf4d818eeb030286d3b3d2ca	Es war das dritte Treffen seit November 2015 zur Vertiefung der Beziehungen zwischen der Türkei und der EU und zur Bewältigung der Migrationskrise.	It was the third meeting since November 2015 to deepen relations between Turkey and the EU and address the migration crisis.	label_value
5f34949a484920b8f0fb869a60fb9ef3bdef018b	Das COVID-19-Virus ist ebenfalls ein Coronavirus mit der Bezeichnung SARS-CoV-2.	The COVID-19 virus is also a coronavirus called SARS-CoV-2.	label_value
71540e4b98c02716912a2de635f23d310174b411	Wie auch hier vor allem von zwangsgetesteten Kindern oft berichtet wurde, wird von den Testdurchführenden oftmals der Nasentupfer zu weit in das Innere der Nase eingeführt.	As has often been reported here, especially by children who have undergone compulsory testing, those carrying out the test often insert the nasal swab too far into the inside of the nose.	label_value
5033da768b41ce89428369e987ce8b98610683d9	Als Corona dann Japan und Thailand erreichte, wussten wir, dass es auch in Europa ankommen würde.	When Corona reached Japan and Thailand, we knew that it would also reach Europe.	label_value
8be5c29e502b3d4c9ebda87cbd02d7cbe617dbb0	Wie alle Tröpfcheninfektionen verbreite sich das Virus auch über Hände und Oberflächen, die häufig angegriffen werden.	Like all droplet infections, the virus also spreads through hands and surfaces that are frequently attacked.	label_value
3cb30da72ad8bf020cd54070a1195d1e62250f94	Die Beweislage für diese Theorie verdichtet sich jedenfalls zunehmend.	In any case, the evidence for this theory is increasingly increasing.	label_value
04de3685d9b97d15464d346348f3e578c8829e8a	Aus diesem Grund wirkten die Behandlungen mit N-Acetyl-Cystein (NAC), einer Vorstufe von Glutathion, oder Glutathion, das den Patienten direkt verabreicht wurde.	That's why treatments with N-acetyl-cysteine ​​(NAC), a precursor to glutathione, or glutathione given directly to patients, worked.	label_value
20f3141510de0f92010d6f2c023f93f0119d5f89	Insgesamt wurden in Großbritannien 107 „tödliche Ereignisse“ als Folge des Impfstoffs von Pfizer gemeldet.	In total, 107 “fatal events” have been reported in the UK as a result of the Pfizer vaccine.	label_value
4f0554e655e8447b58ea97a7ac057848a1a7e989	Allerdings gibt es gar kein gemeinsames Krisenzentrum für Berlin und Brandenburg.	However, there is no common crisis center for Berlin and Brandenburg.	label_value
ead52813d69729698d0ae4259280ad9bcc4a42b5	"Dieses Schlüsselwort wird verwendet, wenn bei der Entdeckung einer leblosen Person eindeutige Hinweise darauf vorliegen, dass die Person längere Zeit dort gelegen hat oder dass es sichere Anzeichen für den Tod gibt."""	"This keyword is used when, upon discovery of a lifeless person, there is clear evidence that the person has been lying there for a long time or that there are certain signs of death."""	label_value
21ccf471608c1b63e4527386a3081ef8d6987e78	Außerdem geben die Autoren zu bedenken: „Es besteht ein nicht unerhebliches Risiko, dass das Impfvirus zu einer Wildtyp-Virulenz zurückkehrt, wie es manchmal beim oralen Polio-Impfstoff der Fall war.“ Mit anderen Worten: Mutationen des zuvor gentechnisch veränderten Impfstoffs könnten nicht ausgeschlossen werden.	The authors also point out: “There is a not insignificant risk that the vaccine virus will revert to wild-type virulence, as was sometimes the case with the oral polio vaccine.” In other words: mutations in the previously genetically modified vaccine could not be excluded.	label_value
afbdbe401265e218c430fb035d0b7d2dcc153c10	Eine Studie mit Tausenden von Personen während einer Pilgerreise nach Mekka ergab mehr Atemwegsinfektionen in der Gruppe, die ständig Masken trug.	A study of thousands of people during a pilgrimage to Mecca found more respiratory infections in the group that constantly wore masks.	label_value
11493134dc275f506eca7d0987be7a945245a3ca	Polen, Ungarn, die Tschechische Republik und die Slowakei sollten sich als Gegenleistung für weiterhin üppige Strukturhilfen bei der Migration bewegen.	Poland, Hungary, the Czech Republic and Slovakia should move towards migration in return for continued generous structural aid.	label_value
edc10cfa56009a138351ffee12c1ac701b2a9cc8	Folglich haben diese keine Resistenz gegen den Schädling entwickelt.	As a result, they have not developed any resistance to the pest.	label_value
293aeabbba99022462b593cf10d2effa6cbeb2b6	Diese Forscher fanden später heraus, dass dies auch für Moderna gilt.	These researchers later found that this was also true for Moderna.	label_value
82126ec8801787f3ae7c829af03094bfb09596ab	Aber an den Tests nahmen keine Personen von über 80 Jahren und solche mit Vorerkrankungen teil.	But no people over 80 years of age or those with previous illnesses took part in the tests.	label_value
d1dadc5cd91ce2bc2e23d4ccbbe7d06d631de717	"Knaus sagte der Zeitung ""Welt"", die EU müsse ein zweites Abkommen mit der Türkei schließen und der Regierung in Ankara sechs Milliarden Euro zahlen, um eine neue Flüchtlingskrise abzuwenden."	"Knaus told the newspaper "Welt" that the EU must conclude a second agreement with Turkey and pay the government in Ankara six billion euros to avert a new refugee crisis."	label_value
d563ad3a91c83286fbc5e6c04dac2182bbcfc58b	Der Personaleinsatz auf diesen Stationen wird so koordiniert, dass jederzeit die höchstmögliche Expertise zur Verfügung steht.	The deployment of personnel in these stations is coordinated so that the highest possible level of expertise is available at all times.	label_value
823f769a4eed86ce436b181530d7f5b6aff50821	Deutschlands Stabilität und Berechenbarkeit stünden auf dem Spiel“ („Focus online“).	“Germany’s stability and predictability are at stake” (“Focus online”).	label_value
9d475fce39cf1e02929ce9c0ba5229ee6b88e01f	Eine Meta-Analyse mehrerer Studien zur Zuverlässigkeit von Schnelltests einige Zeit vor der Ausbreitung von Delta, bei der Erdmann Co-Autor war, hatte allerdings ergeben: Durchschnittlich fünf bis zehn Prozent aller Infektionen mit hohen Viruslasten wurden davon nicht erkannt.	However, a meta-analysis of several studies on the reliability of rapid tests some time before the spread of Delta, of which Erdmann was a co-author, showed that an average of five to ten percent of all infections with high viral loads were not detected.	label_value
3bf609a17c5d098edfd5b9791ee04b2482809006	Der erste bestätigte Fall einer Reinfektion wurde Ende August in Hongkong gemeldet.	The first confirmed case of reinfection was reported in Hong Kong at the end of August.	label_value
bad337c6d3fc8fd012bc87217c8df64c185ec44c	Da es noch nie einen lizenzierten mRNA-Impfstoff gegeben hat, wissen wir wirklich nicht, wie solche Schäden aussehen werden.	Since there has never been a licensed mRNA vaccine, we really don't know what such damage will look like.	label_value
2217ce7abdee3e7e11db1f71f7824c2644edd054	Vor allem Wasserdampf und Kohlendioxid absorbieren einen Teil der von der Erdoberfläche abgegebenen Wärmestrahlung und verringern deshalb den Anteil der in den Weltraum abgegebenen Wärmestrahlung.	Water vapor and carbon dioxide in particular absorb part of the thermal radiation emitted from the earth's surface and therefore reduce the proportion of thermal radiation emitted into space.	label_value
d99322fe4540bd9f2b50e35fef1fc6c999fa9dcd	Jeder mag und muss aber für sich selbst entscheiden, was er aus diesen Informationen macht.	But everyone can and must decide for themselves what to do with this information.	label_value
d35a66e5f3cb41370d008688f3741f0317225a5c	In dem Check zu diesem Thema kommt die österreichische Presseagentur zu dem Ergebnis, dass Impfdurchbrüche schon bei mehreren Krankheiten vorgekommen sind.	In the check on this topic, the Austrian press agency comes to the conclusion that vaccination breakthroughs have already occurred for several diseases.	label_value
1f309b42e236492f94e2539620740f49696ac474	Denn bisher sind lediglich 48 Prozent der lettischen Bevölkerung gegen das Coronavirus geimpft.	Because so far only 48 percent of the Latvian population has been vaccinated against the coronavirus.	label_value
5d6476636eecfb510ea956f8d84f39d94d374b0f	Das scheint der Bundesregierung nicht klar zu sein, da sie den Rentnerinnen nur sechs vergünstigte Masken für zwei volle Monate zur Verfügung stellt.	The federal government doesn't seem to realize this, as it only provides pensioners with six discounted masks for two full months.	label_value
ab1bed7070ff14fa92048887036922a4b494b796	Das ist eine Intersektionalität, an der MS-Medien-Vertreter und andere Gutmenschen zu knabbern haben: ein guter Asylbewerber, Opfer unzähliger Nervenleiden, der homophob ist?	This is an intersectionality that MS media representatives and other do-gooders have to nibble on: a good asylum seeker, victim of countless nervous disorders, who is homophobic?	label_value
e97a8451b9929b46bb7f20682b962b5d27fcf3cd	Doch die pseudowissenschaftlichen Desinformationskampagnen gegen diese Mittel sind bezeichnend für den Zustand unserer Medizin.	But the pseudoscientific disinformation campaigns against these drugs are indicative of the state of our medicine.	label_value
cf4000554a3a371de0dd364613aa872630564b0e	Viele Ungeimpfte haben inzwischen Antikörper und wissen es nicht einmal.	Many unvaccinated people now have antibodies and don’t even know it.	label_value
5a58fd1cbf6e35cdce7dff38bf8a3dad20afbb0d	mRNA-Impfungen schützen nicht vor Coronaviren, sondern machen sie zu einer tödlichen Gefahr!	mRNA vaccinations do not protect against coronaviruses, but rather make them a deadly danger!	label_value
693341bf72ab5ce3813b3cb238e5eb44ddc82f11	Und dann bekommen hauptsächlich die Älteren auch noch einen Brief von der Bundesregierung mit zwei Gutscheinen, mit denen sie sich jeweils sechs Masken gegen Zuzahlung von zwei Euro in der Apotheke abholen können.	And then mainly older people also receive a letter from the federal government with two vouchers with which they can pick up six masks each from the pharmacy for an additional payment of two euros.	label_value
c949c7ca31c32b16ea27fe1b3593167bee0fd9a3	Auch sollte regelmäßig gelüftet werden.	It should also be ventilated regularly.	label_value
e086b0109f3ff7896f6091fce25f95006a2bb6c6	Von Dr. med. Gunter Frank Gestern Abend teilte mir der leitende Arzt einer großen Klinik Folgendes mit: Es gibt, gültig seit 1. November, für jeden positiv Corona-getesteten und an das Gesundheitsamt gemeldeten Patienten im Krankenhaus zusätzlich zur normalen Abrechnung 7.800 Euro, wenn er mindestens 2 Nächte im Krankenhaus verbleibt, steigerungsfähig bei längerem Aufenthalt bis knapp 10.000 Euro.	By Dr. med. Gunter Frank Yesterday evening, the head doctor of a large clinic told me the following: Valid since November 1st, for every patient in the hospital who tested positive for Corona and was reported to the health department, there is 7,800 euros in addition to the normal billing if they stay at least 2 nights remains in the hospital, which can increase to almost 10,000 euros for longer stays.	label_value
a6428e263f7c3d71de1677d833c3ca864041f68e	Auch die mechanische Beanspruchung beim Auf- und Absetzen führt zu einem erhöhten Faserabrieb.	The mechanical stress when putting it on and taking it off also leads to increased fiber abrasion.	label_value
4b635fff16adc08a2eb880d62dbf45ff6f882e73	Seit Monaten müssen Menschen in Deutschland Masken tragen, allen voran Pflegepersonen.	People in Germany have had to wear masks for months, especially nursing staff.	label_value
f4886e3a85ea7bf1486d8f4afcf60c042b2968ae	"Die Chinesen kauften ""auf Teufel komm raus""."	"The Chinese bought 'no matter what the hell'."	label_value
bfbc5db4eb0381ac0cef339ebf9437ae02ce120a	Grenzen kann man schützen, auch darüber ist man sich weitgehend einig.	Borders can be protected, and there is widespread agreement on this too.	label_value
d05599c36f16bcbdbf281b40750f3dcd38364f87	Hier kommt es zu mehr Krankenhauseinweisungen bei Geimpften gegenüber Ungeimpften.	There are more hospital admissions for vaccinated people than for unvaccinated people.	label_value
7875dcef3576e01f922d6b8e42bc622924b4c038	Der Umstieg sollte das Risiko eines weiteren Ausbreitens von Impfpolio-Erregern vermeiden.	The switch was intended to avoid the risk of further spread of vaccine polio pathogens.	label_value
1e7ce93d2482ce8ae140c9f1ae055146c4207037	Aus den USA eingeführter Mais sei häufig von Braunfäule befallen, außerdem könne der Mais für transgene Pflanzen verwendet werden, so die Behörde.	Corn imported from the USA is often affected by brown rot, and the corn can also be used for transgenic plants, according to the authority.	label_value
fd4db0e0e2b79b85e0a6826c9dd03ca23a790963	Die Indizes werden dann zu einer einzigen Zahl zwischen 0 und 100 zusammengefasst.	The indices are then combined into a single number between 0 and 100.	label_value
f43cf82222d51ca053a4e2ed10036ae2ec2c329f	Warum nicht mal wieder die Gitarre auspacken, die Briefmarkenalben suchen oder die Nähmaschine aufbauen und dem Kind das Hobby nahebringen?	Why not unpack the guitar, look for the stamp albums or set up the sewing machine and introduce your child to the hobby?	label_value
9d68f88f36721d1f7ab572d23204144b74bf082a	Ein Titel einer Myokarditis Quellenangabe lautet „Incidence of three presentations of acute myocarditis in young men in military service“ und wir vermuten es handelt sich um die Quelle, die zu Zeile 1 gehört.	One title of a myocarditis citation is “Incidence of three presentations of acute myocarditis in young men in military service” and we assume this is the source that belongs to line 1.	label_value
c448a283681e26dca3f2cba26f3f02ad835760d3	Die Mainstream-Medien sind bereits damit beschäftigt, die Sache herunterzuspielen, während die Kreuzfahrtgesellschaft sich selbst auf die Schulter klopft, weil sie so schnell reagiert hat.	The mainstream media is already busy downplaying the matter while the cruise line pats itself on the back for reacting so quickly.	label_value
45be168f82891bd9cbc7d3c52f6aa3c52a583c6f	Schließlich müsse die Zunahme des Atemwiderstands und die damit verbundene Zunahme der Arbeit der Atemmuskulatur (pressure drop) bei Verwendung von FFP2-Masken berücksichtigt werden.	Finally, the increase in breathing resistance and the associated increase in the work of the respiratory muscles (pressure drop) must be taken into account when using FFP2 masks.	label_value
29b1fdaf21e3f54418bba94aae7742a66735f088	Dennoch erklärt Renz, dass die Zahlen auf einen Anstieg der hospitalisierten Patienten hinweisen würden.	Nevertheless, Renz explains that the numbers indicate an increase in hospitalized patients.	label_value
fcf547625f2b094bc4992a87bd001790897fe2f9	In der Studie werden auch Behauptungen von „Corona-Experten“ wie dem US-amerikanischem Immunologen Dr. Anthony Fauci und anderen zurückgewiesen, wonach die Amerikaner den von der CDC und anderen Seuchenbekämpfungsbehörden verbreiteten Leitlinien nicht folgen würden.	The study also contains claims from “corona experts” such as the American immunologist Dr. Anthony Fauci and others have rejected claims that Americans are not following guidelines put forth by the CDC and other disease control agencies.	label_value
7a3331459c423eac05c6290ac30d453dd0af745f	Scholz erkennt, dass er als Kanzler in einer Koalition mit der Linken „keinen Staat machen kann.	Scholz recognizes that as Chancellor in a coalition with the Left he “cannot create a state.	label_value
c858d2307bbc3dcc4b8d5b5195feac9a4b82dfec	Während in Deutschland die RKI-Datenlage völlig intransparent ist (und bewusst gehalten wird), bieten die US-Daten der CDCs (Centers for Desease Control and Prevention) einen besseren Überblick.	While the RKI data situation in Germany is completely opaque (and is deliberately kept), the US data from the CDC (Centers for Disease Control and Prevention) offers a better overview.	label_value
01a57aac912df7bb17a8c92e31e5c235a43439e4	Kein großes Medium hat bisher seine Enthüllungen aufgegriffen – obwohl das RKI sie ja sogar auf seiner Internet-Seite einräumt und die Daten nachlesbar sind – was aber offenbar kein „Qualitätsmedium“ zum Anlass nahm, sie zu thematisieren.	No major media outlet has so far picked up on his revelations - although the RKI even admits them on its website and the data can be read - but apparently no "quality media" took the opportunity to address them.	label_value
98a0c952eb5e3475aed2aab23844027c20b4acfe	Im Laufe der nächsten 22 Jahre verkündet der Prophet Mohammad zunächst in Mekka und dann in Medina die Lehre von dem einen unsichtbaren Gott.	Over the next 22 years, the Prophet Mohammad proclaimed the doctrine of the one invisible God, first in Mecca and then in Medina.	label_value
c5a67e7882d189941bab8e6eb883b733acf5c3a4	Demnach sterben rund 5,16 Millionen Menschen mit oder an dem Virus, seit dieses im Dezember 2019 erstmals im chinesischen Wuhan nachgewiesen wurde.	Accordingly, around 5.16 million people have died with or from the virus since it was first detected in Wuhan, China, in December 2019.	label_value
a3be27880325701e3eb62bdb2d6e37a22143a35e	Der Fünfjahresdurchschnitt der abgerechneten Codes von Fehlgeburten pro Jahr läge bei 1.499.	The five-year average of billed miscarriage codes per year would be 1,499.	label_value
2d46e55b6c8a0e62ffcaccadfcfdd7f4e4f97ce7	Und: je mehr Menschen man testet, desto mehr positive Fälle werden gemeldet – auch wenn es sich – um mit den Worten Drostens zu sprechen – um völlig kerngesunde Menschen handelt.	And the more people you test, the more positive cases are reported – even if – to use Drosten’s words – they are completely healthy people.	label_value
14cb85718e8be8365c5cb6c9a33a83e9b1889fe7	Beweise, dass Polizisten, Lehrer, Schulleiter, Arbeitgeber usw. konkret angeordnet haben, dass Ihr eine Maske tragen sollt.	Evidence that police officers, teachers, principals, employers, etc. have specifically ordered you to wear a mask.	label_value
d836252da704e3f1cdffe6fb5e97e2ba4e5d76ec	Es ist grundsätzlich ein trauriges Thema: die Kinderarbeit.	It is fundamentally a sad topic: child labor.	label_value
0ce7d0c675ffd29894603da71cc071455481ca59	Und plötzlich, schwupp, wird es zur Pandemie.	And suddenly, presto, it becomes a pandemic.	label_value
6284188ca4c58ac1e41d752236fc3410b4a5cd26	Das kann jeder Depp mit IQ 90 sehen, wenn er sich Zahlen und Graphiken dazu anschaut und mit der Zeitachse, Zeitskala(Impfung) vergleicht.	Any idiot with an IQ of 90 can see this if they look at the numbers and graphics and compare them with the timeline, time scale (vaccination).	label_value
bfb7cc78bbdd2ed07c3967a5b6571ac2d896d96d	Ich habe eine Reihe einzigartiger Fähigkeiten.	I have a unique set of skills.	label_value
64e4f871fc6dd185b54d3748165c92a0b92a690d	Michael Braungart, wissenschaftlicher Leiter des Hamburger Umweltinstituts äußert sich nun zum Thema Masken und spricht von einem Chemiecocktail vor Mund und Nase.	Michael Braungart, scientific director of the Hamburg Environmental Institute, now comments on the subject of masks and speaks of a chemical cocktail in front of the mouth and nose.	label_value
c4cff14ccb1bb645d914da051cae323d11ee8781	Die Stadt mit mehr als 300.000 Einwohnern liegt etwa eine Autostunde westlich von London.	The city with more than 300,000 inhabitants is about an hour's drive west of London.	label_value
ac71896cad6b1481d57d944ed929d943acdb8745	Die Zensoren dürften nicht kapiert haben, wer Luigi Warren ist.	The censors probably didn't understand who Luigi Warren was.	label_value
18efdce284c36d1e2272edc6d0f185bfa04ce4c7	Gut dazu passt, dass im Deutschen Infektionsschutzgesetz Paragraph 21 Schutzimpfungen zulässig sind, bei denen Mikroorganismen von Geimpften auf die Nichtgeimpften übertragen werden.	It fits well with the fact that paragraph 21 of the German Infection Protection Act allows vaccinations in which microorganisms are transferred from those who have been vaccinated to those who have not been vaccinated.	label_value
729a5dab15d87fc57585068fdd7df8367482ffbf	Ein zusätzlicher Mechanismus, der den Eintritt von Viruszellen und die nachfolgende Schädigung erleichtert, könnte die so genannte antikörperabhängige Verstärkung (ADE) sein.	An additional mechanism that facilitates viral cell entry and subsequent damage may be so-called antibody-dependent enhancement (ADE).	label_value
d0be4c1878fb105cc823e65843bfc3c60ba773b4	Eine erste Liste konkreter Projekte für Flüchtlinge, insbesondere Projekte in den Bereichen Gesundheit, Bildung, Infrastruktur, Lebensmittelversorgung und sonstige Lebenshaltungskosten, die rasch aus der Fazilität finanziert werden können, werden innerhalb einer Woche gemeinsam bestimmt.	An initial list of concrete projects for refugees, in particular projects in the areas of health, education, infrastructure, food supplies and other living expenses, which can be quickly financed from the facility, will be jointly determined within a week.	label_value
